order_id,order_date,supplier_id,product_id,category,region,quantity_ordered,unit_cost,promised_lead_time_days,actual_lead_time_days,defect_rate_pct,stock_on_hand,avg_daily_demand,demand_std_dev,reorder_point
ORD_000915,2023-11-26,SUP_013,PRD_0081,Electronics,North,297,35.51,12,12,6.92,1003,36.4,1.72,123
ORD_000916,2023-11-12,SUP_014,PRD_0073,Apparel,North,262,51.9,18,19,2.49,691,50.4,1.03,196
ORD_000917,2023-10-17,SUP_005,PRD_0089,Apparel,Central,260,110.03,16,20,2.5,1335,15.7,7.19,143
ORD_000918,2023-09-21,SUP_012,PRD_0011,Electronics,West,49,76.39,20,24,6.06,331,32.2,2.26,70
ORD_000919,2023-08-13,SUP_007,PRD_0064,Apparel,Central,259,29.69,6,5,6.99,856,25.2,4.8,131
ORD_000920,2023-05-31,SUP_010,PRD_0048,Pharma,South,82,59.46,11,12,5.48,1257,57.2,5.88,174
ORD_000921,2023-05-09,SUP_015,PRD_0043,Apparel,South,278,143.59,18,19,3.79,650,26.1,2.68,37
ORD_000922,2023-01-03,SUP_004,PRD_0089,Electronics,Central,244,67.54,12,14,0.49,959,36.5,1.47,182
ORD_000923,2023-10-14,SUP_001,PRD_0025,FMCG,East,228,117.72,10,10,2.45,1278,46.5,14.05,163
ORD_000924,2023-10-05,SUP_003,PRD_0014,Apparel,East,101,54.06,9,8,0.82,1069,36.1,11.61,104
ORD_000925,2023-10-22,SUP_013,PRD_0095,Pharma,West,117,35.28,21,22,6.27,443,7.3,12.15,57
ORD_000926,2023-03-15,SUP_001,PRD_0042,Electronics,North,80,103.32,8,9,3.52,1361,29.4,4.89,50
ORD_000927,2023-05-04,SUP_013,PRD_0050,Industrial,East,169,168.05,20,20,2.54,160,53.2,12.71,62
ORD_000928,2023-11-21,SUP_014,PRD_0056,Pharma,West,260,139.63,11,13,2.0,246,34.4,6.81,109
ORD_000929,2023-04-02,SUP_014,PRD_0060,FMCG,West,119,124.16,3,7,7.01,391,24.2,3.1,22
ORD_000930,2023-04-11,SUP_004,PRD_0001,Pharma,East,178,20.63,17,17,2.95,519,31.2,0.69,89
ORD_000931,2023-01-18,SUP_007,PRD_0006,FMCG,East,39,194.29,11,12,6.59,1470,55.8,14.96,181
ORD_000932,2023-08-21,SUP_012,PRD_0083,Pharma,North,29,75.17,18,18,4.9,1460,10.9,11.17,53
ORD_000933,2023-02-12,SUP_002,PRD_0008,Industrial,North,170,21.3,16,20,4.35,397,40.0,11.19,105
ORD_000934,2023-12-11,SUP_003,PRD_0076,FMCG,Central,17,188.23,13,17,3.23,1367,40.8,1.44,148
ORD_000935,2023-03-17,SUP_008,PRD_0006,FMCG,Central,111,138.37,11,10,3.27,1301,45.3,12.65,20
ORD_000936,2023-06-09,SUP_002,PRD_0044,Industrial,Central,54,114.11,11,12,3.7,238,55.2,3.15,42
ORD_000937,2023-04-06,SUP_001,PRD_0099,Apparel,North,121,128.31,13,14,3.68,1483,56.7,4.96,194
ORD_000938,2023-11-25,SUP_012,PRD_0017,FMCG,North,204,141.77,9,11,1.42,287,34.8,6.5,68
ORD_000939,2023-05-20,SUP_005,PRD_0034,Industrial,East,57,99.0,9,9,4.63,714,46.8,8.08,181
ORD_000940,2023-12-18,SUP_014,PRD_0075,Industrial,South,285,114.6,8,7,7.95,888,22.1,12.26,93
ORD_000941,2023-04-17,SUP_009,PRD_0071,FMCG,North,272,155.13,13,15,2.07,957,17.1,13.87,152
ORD_000942,2023-12-04,SUP_008,PRD_0076,FMCG,East,298,76.83,8,9,4.71,69,20.7,2.02,111
ORD_000943,2023-01-05,SUP_006,PRD_0044,Electronics,South,193,62.64,8,8,3.73,381,45.6,6.87,177
ORD_000944,2023-08-22,SUP_007,PRD_0094,Industrial,West,134,52.01,21,22,2.99,691,30.0,6.32,30
ORD_000945,2023-04-30,SUP_007,PRD_0100,FMCG,Central,215,119.43,19,18,1.31,340,55.5,13.36,198
ORD_000946,2023-09-26,SUP_010,PRD_0097,Apparel,South,180,158.14,9,16,0.43,185,19.9,11.6,108
ORD_000947,2023-08-23,SUP_001,PRD_0085,Apparel,South,98,61.65,15,15,0.64,483,51.8,6.83,82
ORD_000948,2023-03-20,SUP_006,PRD_0001,Industrial,South,186,21.78,20,24,4.4,807,42.5,13.74,191
ORD_000949,2023-07-12,SUP_013,PRD_0013,Industrial,South,172,153.08,17,19,1.07,669,54.1,12.39,128
ORD_000950,2023-11-02,SUP_006,PRD_0063,Pharma,North,123,177.35,15,16,1.43,481,23.4,5.43,20
ORD_000951,2023-11-09,SUP_011,PRD_0030,Apparel,West,106,10.76,15,19,2.42,190,21.7,9.98,128
ORD_000952,2023-03-19,SUP_011,PRD_0062,Electronics,East,225,37.54,12,12,3.19,1059,50.4,7.24,41
ORD_000953,2023-06-27,SUP_007,PRD_0002,Apparel,East,75,115.79,6,7,3.07,931,2.7,9.98,191
ORD_000954,2023-07-25,SUP_005,PRD_0055,FMCG,North,240,101.41,16,18,6.25,1458,21.4,8.26,113
ORD_000955,2023-02-27,SUP_009,PRD_0098,Industrial,North,86,3.38,8,15,7.59,1449,36.2,3.37,177
ORD_000956,2023-08-21,SUP_005,PRD_0006,Electronics,West,245,74.69,16,15,7.11,1405,23.4,6.67,192
ORD_000957,2023-06-01,SUP_003,PRD_0038,FMCG,West,18,90.46,3,4,2.38,72,36.6,5.68,29
ORD_000958,2023-09-30,SUP_002,PRD_0069,Electronics,South,84,127.32,15,15,3.45,562,22.0,7.14,178
ORD_000959,2023-05-05,SUP_001,PRD_0010,FMCG,East,29,31.06,19,20,7.81,1306,49.1,1.97,151
ORD_000960,2023-02-10,SUP_012,PRD_0039,Industrial,West,21,38.42,13,17,5.97,1477,39.9,13.3,130
ORD_000961,2023-03-01,SUP_005,PRD_0079,Pharma,Central,134,139.46,9,10,0.39,1174,29.4,11.53,131
ORD_000962,2023-05-21,SUP_011,PRD_0006,Pharma,West,102,136.29,8,8,2.18,833,14.0,11.84,188
ORD_000963,2023-03-08,SUP_010,PRD_0082,FMCG,North,123,46.52,11,11,5.67,452,5.7,4.67,175
ORD_000964,2023-08-24,SUP_010,PRD_0043,Pharma,West,253,186.11,21,21,0.1,697,20.5,12.43,58
ORD_000965,2023-08-25,SUP_012,PRD_0022,Industrial,East,216,8.39,18,18,6.82,160,38.6,8.64,108
ORD_000966,2023-02-12,SUP_009,PRD_0048,FMCG,East,171,91.4,9,11,3.74,319,38.2,2.92,110
ORD_000967,2023-10-17,SUP_013,PRD_0003,FMCG,Central,261,197.96,16,16,3.0,1100,9.6,9.3,51
ORD_000968,2023-02-19,SUP_002,PRD_0074,FMCG,South,91,153.84,15,15,7.88,821,33.9,5.6,75
ORD_000969,2023-08-03,SUP_006,PRD_0081,Electronics,East,267,108.05,11,11,3.14,827,30.7,7.23,135
ORD_000970,2023-03-22,SUP_001,PRD_0069,FMCG,West,98,137.3,8,8,0.79,1188,39.9,14.63,125
ORD_000971,2023-04-07,SUP_003,PRD_0079,Pharma,Central,51,120.71,3,4,5.86,46,20.9,4.12,165
ORD_000972,2023-11-17,SUP_006,PRD_0003,Pharma,West,292,103.24,18,20,1.54,330,28.6,10.98,81
ORD_000973,2023-03-31,SUP_015,PRD_0026,FMCG,South,160,14.83,18,22,0.25,1182,28.7,4.05,174
ORD_000974,2023-08-16,SUP_008,PRD_0065,Electronics,Central,179,174.67,10,12,7.27,501,28.8,14.46,21
ORD_000975,2023-01-17,SUP_008,PRD_0050,Electronics,West,143,176.9,16,20,4.3,1465,47.0,9.88,156
ORD_000976,2024-01-01,SUP_014,PRD_0093,Electronics,East,213,166.0,3,3,5.8,81,23.1,10.89,150
ORD_000977,2023-11-19,SUP_002,PRD_0014,Apparel,East,67,144.95,17,17,2.93,1344,21.7,13.74,143
ORD_000978,2023-04-18,SUP_011,PRD_0089,Electronics,West,261,151.0,11,10,6.06,701,19.1,6.95,135
ORD_000979,2023-12-25,SUP_010,PRD_0005,Apparel,South,277,59.11,11,12,1.77,759,34.7,10.85,98
ORD_000980,2023-03-23,SUP_008,PRD_0092,Industrial,East,89,149.26,21,22,5.56,300,37.2,12.96,85
ORD_000981,2023-11-23,SUP_004,PRD_0075,FMCG,South,16,53.37,10,9,5.77,1058,25.5,9.47,63
ORD_000982,2023-06-26,SUP_009,PRD_0041,Pharma,East,203,173.35,7,8,3.88,346,52.5,7.49,143
ORD_000983,2023-07-14,SUP_002,PRD_0044,Apparel,East,115,46.41,3,5,2.23,1492,47.8,9.92,111
ORD_000984,2023-09-13,SUP_011,PRD_0002,Pharma,South,113,73.98,17,18,0.26,1282,7.7,5.28,37
ORD_000985,2023-05-19,SUP_014,PRD_0095,Pharma,North,38,90.43,20,27,4.18,501,16.9,11.22,196
ORD_000986,2023-11-30,SUP_012,PRD_0059,Apparel,North,146,111.29,10,10,0.73,389,44.5,13.8,53
ORD_000987,2023-09-25,SUP_004,PRD_0032,Pharma,Central,254,93.93,12,11,4.3,104,20.5,9.69,70
ORD_000988,2023-09-02,SUP_008,PRD_0026,Electronics,Central,120,120.46,6,6,2.4,19,35.7,12.99,48
ORD_000989,2023-08-15,SUP_011,PRD_0079,Industrial,North,138,151.4,9,10,4.81,1008,38.6,5.27,143
ORD_000990,2023-09-21,SUP_005,PRD_0034,Pharma,South,184,56.51,12,19,4.49,632,38.3,2.12,66
ORD_000991,2023-09-07,SUP_009,PRD_0061,Industrial,South,101,14.98,3,3,3.46,623,7.5,13.0,107
ORD_000992,2023-11-23,SUP_004,PRD_0100,Electronics,South,119,62.83,20,22,2.44,1086,29.4,10.43,176
ORD_000993,2023-04-18,SUP_006,PRD_0021,Apparel,West,97,170.77,21,23,4.88,321,20.9,7.99,141
ORD_000994,2023-12-01,SUP_005,PRD_0030,FMCG,West,165,75.42,16,18,2.45,1488,22.5,11.31,135
ORD_000995,2023-06-07,SUP_013,PRD_0054,Electronics,West,38,193.8,16,17,2.83,286,58.5,11.62,24
ORD_000996,2023-12-27,SUP_012,PRD_0033,FMCG,East,22,65.73,9,9,6.33,667,34.4,11.22,75
ORD_000997,2023-11-13,SUP_005,PRD_0014,Electronics,South,92,66.45,19,19,3.84,1477,36.4,14.3,31
ORD_000998,2023-12-04,SUP_015,PRD_0091,Industrial,South,153,197.41,15,17,4.69,121,7.9,9.77,90
ORD_000999,2023-10-03,SUP_005,PRD_0015,Industrial,South,47,66.26,14,14,6.2,847,49.8,13.17,170
ORD_001000,2023-06-03,SUP_002,PRD_0057,Apparel,East,289,153.03,21,21,2.09,1087,49.4,10.5,55
